ID,Cod_Tipo_Cart_Rel,UF,Esfera,Media_de_quantidade,Media_de_volume,Media_de_tarifas,Media_de_margem,Tarifa_media
105424079,407,MG,MUNICIPAL,262.50,9208.00,404.00,0.00,1.70
332967646,406,BA,MUNICIPAL,227.50,35345.00,347.00,0.00,1.70
103478938,406,RN,MUNICIPAL,3869.60,4055.60,7003.00,177.40,1.69
105634357,405,PB,MUNICIPAL,1247.00,8716.00,2109.00,0.00,1.69
204778581,406,SP,MUNICIPAL,965.33,1259.67,789.33,0.00,1.69
303427100,405,TO,MUNICIPAL,23522.50,13247.50,40921.50,0.00,1.69
520367559,407,PI,MUNICIPAL,315.00,11025.00,574.00,0.00,1.69
600097003,406,MG,MUNICIPAL,250.00,265.00,422.00,0.00,1.69
104592907,407,PE,MUNICIPAL,1260.25,462.25,2313.75,0.00,1.68
105071069,406,PE,MUNICIPAL,2338.00,22461.00,3069.75,377.00,1.68
106572687,406,SP,MUNICIPAL,743.50,0.00,1010.00,0.00,1.68
200171006,406,SP,MUNICIPAL,107.25,140.75,125.50,14.50,1.68
400748821,406,RS,MUNICIPAL,2535.00,39252.00,4258.00,0.00,1.68
501221321,406,PE,MUNICIPAL,1080.00,2023.00,1812.00,0.00,1.68
800270479,406,BA,MUNICIPAL,3090.50,14187.00,5581.50,0.00,1.68
800795153,405,PI,MUNICIPAL,12029.50,6357.50,20009.50,0.00,1.68
104914343,407,MG,MUNICIPAL,204.20,26029.00,263.00,0.00,1.67
303717263,406,GO,MUNICIPAL,4609.00,81794.00,4946.00,0.00,1.67
600309155,406,MG,MUNICIPAL,1544.40,796.60,2158.60,105.40,1.67
800992854,406,AL,MUNICIPAL,904.00,32179.00,1510.00,0.00,1.67
104261779,406,PE,MUNICIPAL,504.50,3846.75,820.25,0.00,1.66
104547490,405,PB,MUNICIPAL,919.25,20062.25,1462.75,0.00,1.66
105557176,407,PB,MUNICIPAL,178.80,6695.00,259.20,34.40,1.66
204391100,406,RS,MUNICIPAL,3445.00,74803.00,5726.00,0.00,1.66
906072524,406,PR,MUNICIPAL,3433.50,2000.00,6693.00,0.00,1.66
344635,406,PR,MUNICIPAL,3179.00,11095.33,4572.33,500.67,1.65
105396833,406,GO,MUNICIPAL,7966.00,1963483.00,13115.00,0.00,1.65
105553707,406,MA,MUNICIPAL,592.00,38247.67,881.00,72.00,1.65
200115162,406,SP,MUNICIPAL,244.50,2.00,60.00,282.50,1.65
204642677,406,PR,MUNICIPAL,9694.00,0.00,16020.00,0.00,1.65
205796463,407,RS,MUNICIPAL,173.20,6265.80,66.40,53.40,1.65
104768456,407,TO,MUNICIPAL,171.00,727693.00,280.00,52.00,1.64
104819539,406,MG,MUNICIPAL,6736.50,6330.50,10842.00,0.00,1.64
105552549,405,MA,MUNICIPAL,1667.50,8567.25,2376.50,143.25,1.64
105701967,406,GO,MUNICIPAL,1981.25,52795.75,3091.25,0.00,1.64
105734610,405,GO,MUNICIPAL,2010.00,1620.00,1102.50,0.00,1.64
200387170,406,SP,MUNICIPAL,18873.00,157999.20,22455.00,1304.60,1.64
900276473,407,SP,MUNICIPAL,302.00,8191.80,567.00,23.40,1.64
906071429,406,PE,MUNICIPAL,1672.00,11649.75,1537.00,0.00,1.64
103410502,406,MA,MUNICIPAL,1515.00,16400.00,2477.00,2372.00,1.63
103758513,405,PI,MUNICIPAL,10500.75,73649.25,12944.50,0.00,1.63
104370631,405,RR,MUNICIPAL,476.00,725.00,775.00,0.00,1.63
104839928,407,MG,MUNICIPAL,566.67,16583.00,1028.00,0.00,1.63
106346172,406,BA,MUNICIPAL,1247.80,13193.80,1991.20,201.60,1.63
800633008,406,MA,MUNICIPAL,1833.50,18890.00,3017.00,332.00,1.63
801088412,406,BA,MUNICIPAL,624.50,10572.50,1212.00,29.25,1.63
539143,406,MS,MUNICIPAL,5810.75,4785.00,8571.75,0.00,1.62
1193678,406,PR,MUNICIPAL,2060.00,28246.00,4149.50,0.00,1.62
104805949,406,MG,MUNICIPAL,13521.00,18793.25,22608.50,0.00,1.62
300361139,407,GO,MUNICIPAL,37.00,29303.25,53.25,0.00,1.62
501203389,407,RN,MUNICIPAL,91.00,3399.00,170.50,0.00,1.62
906072716,407,SP,MUNICIPAL,2241.33,1148.00,689.67,0.00,1.62
106383015,407,RO,MUNICIPAL,3860.50,94054.00,7123.00,0.00,1.61
200655123,407,MG,MUNICIPAL,1432.50,14075.25,2333.75,0.00,1.61
400680663,407,RS,MUNICIPAL,180.25,1294.00,320.25,0.25,1.61
204405896,407,SC,MUNICIPAL,2007.00,16947.50,2783.50,0.00,1.60
204540593,406,RS,MUNICIPAL,1587.50,1066.00,2352.50,0.00,1.60
204915299,407,MS,MUNICIPAL,1230.50,31258.75,1974.50,145.75,1.60
300451126,407,GO,MUNICIPAL,116.67,6441.00,155.00,0.00,1.60
303076882,405,AC,MUNICIPAL,19120.00,354920.00,30622.00,0.00,1.60
400822556,406,RS,MUNICIPAL,10581.40,11354.00,15146.80,0.00,1.60
800075796,406,BA,MUNICIPAL,323.00,23011.00,463.50,58.50,1.60
906070867,406,CE,MUNICIPAL,14.50,0.00,11.75,0.00,1.60
906071147,407,MG,MUNICIPAL,1430.50,6718.50,2390.50,0.00,1.60
914283333,407,ES,MUNICIPAL,230.40,1439.20,308.20,0.00,1.60
100957356,406,RJ,MUNICIPAL,3294.00,140318.67,4120.00,204.00,1.59
104492068,407,TO,MUNICIPAL,1520.00,140.00,2414.00,0.00,1.59
105556659,407,MA,MUNICIPAL,85.00,5254.00,118.50,0.00,1.59
203916749,406,SC,MUNICIPAL,1186.00,9977.00,2424.50,0.00,1.59
203921457,407,SC,MUNICIPAL,1085.00,3676.33,1641.67,49.33,1.59
302303451,406,GO,MUNICIPAL,3379.25,100513.50,5112.00,250.00,1.59
331706548,407,GO,MUNICIPAL,78.00,0.00,124.00,0.00,1.59
910265108,405,GO,MUNICIPAL,1979.00,117.33,3371.00,184.33,1.59
104404527,407,RN,MUNICIPAL,361.00,771.60,595.20,0.00,1.58
104993109,407,MG,MUNICIPAL,1799.00,4551.00,2372.75,0.00,1.58
105553637,406,MA,MUNICIPAL,687.33,6802.33,1095.00,0.00,1.58
402236543,406,RS,MUNICIPAL,2002.00,0.00,3168.00,0.00,1.58
600438016,407,MG,MUNICIPAL,545.00,2579.00,806.60,38.60,1.58
838330590,403,MA,ESTADUAL,2586.00,1594.50,3441.00,0.00,1.58
433685,407,PR,MUNICIPAL,2729.33,9609.67,3622.00,0.00,1.57
104345666,405,PI,MUNICIPAL,23239.50,7107.75,35165.50,2292.25,1.57
105707234,406,GO,MUNICIPAL,1779.33,4069.33,3149.67,434.33,1.57
200341857,406,SP,MUNICIPAL,15998.50,69492.00,27438.25,1508.75,1.57
204330453,407,SP,MUNICIPAL,7.00,20.00,11.00,0.00,1.57
205754749,407,SC,MUNICIPAL,953.80,18134.00,1470.40,0.00,1.57
518012345,406,BA,MUNICIPAL,167.80,63965.20,173.60,0.00,1.57
906071053,405,MA,MUNICIPAL,2017.00,15509.00,2436.00,0.00,1.57
101439918,406,RJ,MUNICIPAL,12659.33,87269.33,21149.33,0.00,1.56
105085814,406,BA,MUNICIPAL,556.00,5665.00,868.00,0.00,1.56
105113184,406,PE,MUNICIPAL,4220.50,1195.00,6721.50,0.00,1.56
203127146,406,RS,MUNICIPAL,5128.60,16658.60,6831.20,0.00,1.56
205653373,406,SP,MUNICIPAL,39.75,0.00,55.75,3.75,1.56
500568600,405,AL,MUNICIPAL,827.60,36978.20,1243.60,27.20,1.56
517919301,406,CE,MUNICIPAL,37.33,693.33,60.33,0.00,1.56
907397844,407,PI,MUNICIPAL,757.00,8738.20,975.60,0.00,1.56
101338515,406,RJ,MUNICIPAL,25581.75,18567.75,38289.75,0.00,1.55
103644638,407,CE,MUNICIPAL,2547.50,4094.75,3990.75,0.00,1.55
104920444,406,BA,MUNICIPAL,3282.25,25542.50,5531.00,0.00,1.55
106446933,407,PI,MUNICIPAL,5710.33,35694.67,8862.00,736.67,1.55
203620202,407,SC,MUNICIPAL,913.50,13150.75,1193.25,0.00,1.55
203837094,406,SP,MUNICIPAL,12744.00,0.00,19770.00,0.00,1.55
441344773,406,CE,MUNICIPAL,28.67,0.00,37.00,8.33,1.55
500958683,407,PE,MUNICIPAL,117.67,8746.33,190.67,0.00,1.55
511744733,406,RS,MUNICIPAL,3494.00,0.00,5421.00,0.00,1.55
800583780,407,MA,MUNICIPAL,532.80,46197.20,769.20,52.80,1.55
800704454,405,SE,MUNICIPAL,1402.00,0.00,2177.00,0.00,1.55
900496295,406,SP,MUNICIPAL,17969.00,43872.00,32619.50,0.00,1.55
103269799,406,RJ,MUNICIPAL,19292.33,134393.33,21971.67,0.00,1.54
205799918,406,PR,MUNICIPAL,1916.00,10019.33,2965.00,0.00,1.54
400441352,406,RS,MUNICIPAL,4469.00,5712.00,6879.00,0.00,1.54
516841824,406,MG,MUNICIPAL,241.00,0.00,237.50,0.00,1.54
600298266,407,MG,MUNICIPAL,74.00,0.00,114.00,0.00,1.54
103939219,406,CE,MUNICIPAL,8580.00,87910.00,13105.00,0.00,1.53
105142186,406,PE,MUNICIPAL,4188.80,7977.20,6093.00,0.00,1.53
105503812,407,MG,MUNICIPAL,45.00,248198.00,69.00,0.00,1.53
105630242,407,PI,MUNICIPAL,214.50,2304.25,210.00,6.25,1.53
500487030,406,CE,MUNICIPAL,1350.50,7880.00,2104.75,0.00,1.53
517806427,406,BA,MUNICIPAL,2793.00,11872.00,4789.00,0.00,1.53
900287646,407,SP,MUNICIPAL,632.50,38669.00,1017.00,0.00,1.53
906072388,406,MG,MUNICIPAL,1080.00,5288.67,1624.33,0.00,1.53
283857,407,PR,MUNICIPAL,1227.50,3863.50,1406.50,0.00,1.52
104763183,405,AL,MUNICIPAL,2328.75,264.00,3804.25,91.75,1.52
105089626,407,GO,MUNICIPAL,1962.75,14623.00,2874.50,135.75,1.52
105595616,407,GO,MUNICIPAL,1159.80,37205.00,1840.00,0.00,1.52
204604527,406,SC,MUNICIPAL,105.50,375.00,124.75,0.00,1.52
204822694,406,MG,MUNICIPAL,510.50,0.00,794.00,0.00,1.52
206139841,403,MA,ESTADUAL,2886.67,1053.00,4132.33,0.00,1.52
500409604,407,PB,MUNICIPAL,209.40,2156.20,174.00,0.00,1.52
501155157,407,PB,MUNICIPAL,66.00,938.00,100.00,0.00,1.52
906071211,406,MS,MUNICIPAL,8713.00,0.00,13216.00,0.00,1.52
906071480,406,PE,MUNICIPAL,1174.80,17712.00,1604.80,80.20,1.52
906071637,406,PR,MUNICIPAL,5244.50,125828.50,8060.00,1438.50,1.52
100916451,407,MG,MUNICIPAL,61.00,0.00,92.00,0.00,1.51
104595257,407,RO,MUNICIPAL,1572.00,12315.25,2164.75,0.00,1.51
105415445,407,MG,MUNICIPAL,2409.00,61596.00,3627.00,210.00,1.51
105514749,407,MG,MUNICIPAL,112.00,209.00,141.00,0.00,1.51
105573746,407,MG,MUNICIPAL,161.75,1731.50,312.00,0.00,1.51
106121360,405,PI,MUNICIPAL,1479.40,2356.00,2452.60,126.20,1.51
205143844,407,RS,MUNICIPAL,2108.00,5269.60,3672.60,344.20,1.51
205690475,406,SP,MUNICIPAL,2677.00,3764.40,3718.60,0.00,1.51
211462130,407,MG,MUNICIPAL,682.50,0.00,784.50,0.00,1.51
416389749,405,PE,MUNICIPAL,733.00,13828.00,1108.00,0.00,1.51
900136770,406,SP,MUNICIPAL,23946.50,39446.25,33974.25,1087.50,1.51
103834103,407,RN,MUNICIPAL,1660.25,3676.75,2335.00,0.00,1.50
105557871,405,PI,MUNICIPAL,2554.75,5562.75,3990.00,0.00,1.50
200587097,406,SP,MUNICIPAL,800.67,399.33,370.00,120.33,1.50
203639910,407,SC,MUNICIPAL,803.00,12492.60,1245.40,0.00,1.50
424615789,407,PR,MUNICIPAL,1204.50,7343.00,1957.25,50.25,1.50
502315638,406,CE,MUNICIPAL,1197.33,28215.00,1728.67,0.00,1.50
700457533,406,SC,MUNICIPAL,6186.00,6379.60,7091.20,0.00,1.50
906071026,407,GO,MUNICIPAL,568.50,2306.50,838.50,0.00,1.50
103438593,407,CE,MUNICIPAL,415.00,2292.00,459.33,35.33,1.49
105123314,406,RO,MUNICIPAL,4136.00,53289.33,6670.33,400.67,1.49
203148952,406,RS,MUNICIPAL,13503.00,96977.00,14316.50,2090.50,1.49
303810959,406,GO,MUNICIPAL,2953.00,182821.67,2964.67,0.00,1.49
906102909,406,MT,MUNICIPAL,13631.75,477095.75,19611.25,569.75,1.49
935826298,407,PR,MUNICIPAL,612.00,137443.33,777.67,0.00,1.49
101230059,406,ES,MUNICIPAL,903.00,79.67,1190.00,0.00,1.48
104338192,407,RO,MUNICIPAL,973.40,6176.80,1234.20,80.40,1.48
104565402,407,RO,MUNICIPAL,1351.00,15705.75,1876.75,135.75,1.48
201123628,406,SP,MUNICIPAL,20017.50,21075.50,33921.00,0.00,1.48
300307484,406,MT,MUNICIPAL,156.00,79503.50,219.50,39.00,1.48
800228033,407,BA,MUNICIPAL,1214.50,10749.00,1938.50,0.00,1.48
900563030,406,MG,MUNICIPAL,6373.25,233508.50,7564.50,0.00,1.48
103719894,407,CE,MUNICIPAL,131.00,409.00,70.00,0.00,1.47
104919368,406,AL,MUNICIPAL,1196.00,4134.75,2227.50,0.00,1.47
203849238,407,RS,MUNICIPAL,659.00,12000.00,1025.00,0.00,1.47
501388607,406,PE,MUNICIPAL,1850.00,498.00,2718.00,0.00,1.47
803708917,407,BA,MUNICIPAL,40.50,10382.00,52.00,0.00,1.47
900522318,407,SP,MUNICIPAL,141.33,0.00,178.33,0.00,1.47
104962804,406,AL,MUNICIPAL,1672.80,5006.40,2495.80,0.00,1.46
105128617,406,BA,MUNICIPAL,1819.25,8129.25,2561.25,135.50,1.46
105548069,407,MA,MUNICIPAL,57.50,14521.75,78.00,18.25,1.46
105889017,406,GO,MUNICIPAL,6075.00,0.00,8873.00,0.00,1.46
106446079,406,PA,MUNICIPAL,2551.00,9897.00,3650.00,814.00,1.46
211667197,406,PA,MUNICIPAL,16709.50,9807.00,19509.25,104.00,1.46
300703527,407,AM,MUNICIPAL,263.25,2163.25,471.50,17.00,1.46
423634668,406,MA,MUNICIPAL,941.50,10078.75,1490.00,190.00,1.46
501320539,407,PB,MUNICIPAL,490.67,2180.33,584.00,0.00,1.46
800217235,406,BA,MUNICIPAL,1255.40,26699.60,1416.40,0.00,1.46
900508070,407,SP,MUNICIPAL,277.50,26070.75,432.00,15.25,1.46
906071719,407,RN,MUNICIPAL,150.80,17794.80,204.20,7.20,1.46
101165485,406,ES,MUNICIPAL,1339.00,54967.00,1945.00,0.00,1.45
103557339,407,SE,MUNICIPAL,663.00,12142.50,840.50,0.00,1.45
105569943,407,RO,MUNICIPAL,1893.00,8839.40,2240.80,0.00,1.45
105634717,406,PA,MUNICIPAL,2208.33,9834.33,3037.00,0.00,1.45
703157180,406,BA,MUNICIPAL,1451.25,14908.75,1941.25,0.00,1.45
475708,405,MS,MUNICIPAL,1990.50,6159.00,2879.50,0.00,1.44
576742,406,MS,MUNICIPAL,4362.20,159453.00,6491.40,0.00,1.44
103892203,406,RN,MUNICIPAL,263.00,1402.00,424.25,17.75,1.44
104487725,406,PB,MUNICIPAL,1334.00,12646.67,1830.33,0.00,1.44
104812070,407,MT,MUNICIPAL,8149.50,54405.25,12341.00,0.00,1.44
105095355,406,BA,MUNICIPAL,1084.00,7804.00,1307.00,0.00,1.44
105283119,407,BA,MUNICIPAL,32.00,4301.00,46.00,0.00,1.44
331304845,406,GO,MUNICIPAL,30.00,2.00,46.00,0.00,1.44
516163364,406,BA,MUNICIPAL,72.00,6362.50,99.25,0.00,1.44
602606886,407,MG,MUNICIPAL,2441.75,23064.00,3534.00,0.00,1.44
800588556,405,MA,MUNICIPAL,9875.40,9867.20,11281.40,0.00,1.44
906070819,407,BA,MUNICIPAL,186.50,31895.00,264.50,0.00,1.44
104971473,407,MG,MUNICIPAL,258.50,1325.00,325.50,0.00,1.43
105389610,407,GO,MUNICIPAL,577.50,22354.00,729.00,0.00,1.43
203944632,405,SP,MUNICIPAL,163.20,1096.20,167.20,0.00,1.43
205067474,407,SP,MUNICIPAL,1334.60,4760.80,2309.20,31.20,1.43
300156301,407,GO,MUNICIPAL,702.00,42798.00,1003.00,0.00,1.43
416537414,405,PE,MUNICIPAL,3528.33,583.00,3674.00,0.00,1.43
800632820,407,MA,MUNICIPAL,235.50,2921.00,251.50,0.00,1.43
900561551,406,SP,MUNICIPAL,2230.00,1177.25,2604.25,174.00,1.43
104483376,407,PB,MUNICIPAL,195.00,1620.00,277.00,0.00,1.42
105553102,407,RN,MUNICIPAL,426.75,1828.25,423.75,0.00,1.42
105703636,407,MA,MUNICIPAL,161.00,13961.00,228.00,0.00,1.42
205119642,407,SP,MUNICIPAL,372.25,278.00,505.50,0.00,1.42
210576011,405,PI,MUNICIPAL,3923.25,2143.50,5560.75,510.00,1.42
68019,407,PR,MUNICIPAL,2474.00,21569.80,3199.60,420.20,1.41
103395553,407,PI,MUNICIPAL,105.00,7685.00,148.00,0.00,1.41
103680503,407,MA,MUNICIPAL,2188.25,57170.25,3436.25,0.00,1.41
105136994,407,MG,MUNICIPAL,307.25,0.00,348.75,0.00,1.41
106445859,406,RJ,MUNICIPAL,10570.50,117443.50,14411.75,0.00,1.41
200523206,407,MG,MUNICIPAL,193.50,5650.50,193.00,0.00,1.41
300124228,406,PA,MUNICIPAL,1824.50,6932.00,3194.50,0.00,1.41
302951191,405,PA,MUNICIPAL,489.00,921.00,689.00,0.00,1.41
475974,405,MS,ESTADUAL,20674.50,12835292.00,28300.50,0.00,1.40
103755983,406,MA,MUNICIPAL,1795.00,26475.50,2751.50,0.00,1.40
105562971,407,MG,MUNICIPAL,71.50,2591.00,68.00,0.00,1.40
105600843,407,BA,MUNICIPAL,153.60,2628.60,218.40,32.80,1.40
203231880,407,RS,MUNICIPAL,10.00,180.00,14.00,0.00,1.40
416533452,406,AL,MUNICIPAL,361.67,2908.33,280.00,0.00,1.40
502992038,407,AL,MUNICIPAL,843.25,18823.50,1250.00,126.75,1.40
900403558,407,SP,MUNICIPAL,277.20,4894.20,390.00,0.00,1.40
200483761,407,SP,MUNICIPAL,729.33,27808.00,958.33,0.00,1.39
205800008,407,SC,MUNICIPAL,1430.33,15209.67,1846.33,189.33,1.39
302307181,407,GO,MUNICIPAL,371.40,88960.00,456.60,26.00,1.39
302792122,406,CE,MUNICIPAL,7371.00,5198.67,11698.33,0.00,1.39
500398506,406,PB,MUNICIPAL,18.00,507.00,25.00,0.00,1.39
104107607,407,TO,MUNICIPAL,115.00,3102.25,161.00,0.00,1.38
105030366,406,BA,MUNICIPAL,737.00,11080.00,1015.00,0.00,1.38
105555824,407,MA,MUNICIPAL,371.00,38979.00,512.00,0.00,1.38
208015577,406,MA,MUNICIPAL,3787.60,17551.00,5365.40,253.40,1.38
508670186,406,BA,MUNICIPAL,622.00,0.00,586.50,0.00,1.38
906072497,406,PE,MUNICIPAL,730.00,0.00,1006.00,0.00,1.38
103434252,406,CE,MUNICIPAL,2096.50,8578.25,2860.25,115.00,1.37
103519746,406,MA,MUNICIPAL,1445.00,27429.50,1911.00,117.25,1.37
103967134,406,MA,MUNICIPAL,776.00,17343.33,1060.67,0.00,1.37
104141805,406,RJ,MUNICIPAL,1531.50,76352.00,1873.50,311.75,1.37
104831741,407,MG,MUNICIPAL,964.00,1216.33,613.33,123.00,1.37
105556985,406,MA,MUNICIPAL,465.50,2172.50,721.00,0.00,1.37
105560206,405,PA,MUNICIPAL,67.00,2465.00,92.00,0.00,1.37
200630322,406,SP,MUNICIPAL,1393.00,17843.50,1762.75,35.25,1.37
300639376,405,RR,MUNICIPAL,1718.33,33418.67,2362.33,282.00,1.37
305230600,406,SC,MUNICIPAL,235.00,123.00,326.00,0.00,1.37
416390486,406,PE,MUNICIPAL,6077.00,6440.00,7527.50,0.00,1.37
500725240,406,RN,MUNICIPAL,1322.00,1134.50,1568.00,0.00,1.37
904225919,407,MG,MUNICIPAL,43.00,11.00,41.00,0.00,1.37
105012721,406,BA,MUNICIPAL,980.50,2260.00,781.00,0.00,1.36
105173952,406,BA,MUNICIPAL,817.00,522.00,1109.00,0.00,1.36
105427446,407,MT,MUNICIPAL,195.00,34774.00,284.00,0.00,1.36
105776635,407,TO,MUNICIPAL,161.00,10619.20,214.40,0.00,1.36
300261094,407,GO,MUNICIPAL,1253.75,27.25,1621.50,0.00,1.36
300407673,406,GO,MUNICIPAL,7050.67,22402.33,9281.33,0.00,1.36
300451138,405,GO,MUNICIPAL,3301.33,35741.67,4542.33,0.00,1.36
924982684,407,ES,MUNICIPAL,1080.00,24641.00,1472.00,0.00,1.36
1324704,407,PR,MUNICIPAL,2380.50,19890.00,2609.00,0.00,1.35
103420402,406,MA,MUNICIPAL,986.75,18229.75,1274.25,0.00,1.35
300462506,407,GO,MUNICIPAL,1042.50,46855.00,1404.50,187.00,1.35
300642504,405,AM,MUNICIPAL,3164.00,14907.00,4252.00,0.00,1.35
500783824,405,RN,MUNICIPAL,6405.40,14393.80,8063.20,0.00,1.35
100810228,407,ES,MUNICIPAL,604.80,2530.40,802.80,33.60,1.34
104788700,406,BA,MUNICIPAL,826.00,8215.67,790.33,0.00,1.34
106125635,406,PB,MUNICIPAL,1748.00,3114.00,2341.00,0.00,1.34
200358188,406,SP,MUNICIPAL,13703.67,9137.67,17641.67,0.00,1.34
200382961,406,SP,MUNICIPAL,12422.00,16285.00,16653.00,0.00,1.34
205134814,407,RS,MUNICIPAL,106.50,159373.00,143.00,0.00,1.34
416537420,407,MG,MUNICIPAL,1092.00,24097.00,1754.67,0.00,1.34
500839520,406,PE,MUNICIPAL,1976.33,2118.00,3159.67,0.00,1.34
600922214,406,MG,MUNICIPAL,2188.50,15239.00,2929.00,225.00,1.34
906070987,407,GO,MUNICIPAL,760.80,2147.20,1229.00,283.60,1.34
154278,407,PR,MUNICIPAL,2233.00,74072.00,2976.00,0.00,1.33
101214124,406,ES,MUNICIPAL,1795.00,258467.67,1704.33,0.00,1.33
103634060,407,CE,MUNICIPAL,9.00,0.00,12.00,0.00,1.33
104037752,407,CE,MUNICIPAL,937.67,2036.67,1289.33,55.67,1.33
104485588,406,RO,MUNICIPAL,11456.00,94923.00,17593.00,1354.00,1.33
200264971,406,SP,MUNICIPAL,17819.20,74421.20,21910.40,2920.40,1.33
204725744,406,SC,MUNICIPAL,8448.00,104683.75,10433.75,128.75,1.33
205798080,406,RS,MUNICIPAL,5107.00,115452.00,6215.67,0.00,1.33
424614288,406,GO,MUNICIPAL,860.33,7768.33,1046.67,0.00,1.33
501491368,406,CE,MUNICIPAL,1127.75,12795.25,1635.50,112.00,1.33
514070388,407,GO,MUNICIPAL,133.33,5387.67,129.33,0.00,1.33
800981341,406,BA,MUNICIPAL,3258.00,1093.00,4339.00,0.00,1.33
910588533,406,SP,MUNICIPAL,396.60,62.40,440.40,0.00,1.33
103825583,407,SE,MUNICIPAL,183.50,0.00,200.00,33.00,1.32
104988452,407,PB,MUNICIPAL,1658.00,0.00,2190.00,0.00,1.32
105169558,407,GO,MUNICIPAL,1214.60,7648.20,1273.40,0.00,1.32
106266736,406,MG,MUNICIPAL,1955.40,30950.80,2984.40,103.60,1.32
205133054,407,SC,MUNICIPAL,564.50,4057.25,779.50,0.00,1.32
205316265,407,PR,MUNICIPAL,2324.25,18030.50,2443.25,309.50,1.32
205521896,407,SP,MUNICIPAL,230.33,1742.67,47.33,0.00,1.32
500620831,405,AL,MUNICIPAL,591.25,13843.50,573.00,0.00,1.32
603344775,407,MG,MUNICIPAL,1002.00,4168.20,1425.60,30.80,1.32
906070908,406,CE,MUNICIPAL,1327.75,17158.75,1705.50,0.00,1.32
906071038,405,MA,MUNICIPAL,560.00,8994.00,737.00,0.00,1.32
906072005,407,TO,MUNICIPAL,1306.75,85591.25,1734.25,176.75,1.32
105477376,407,MG,MUNICIPAL,2242.33,6850.33,3024.00,0.00,1.31
105512562,407,MG,MUNICIPAL,1470.00,12480.00,1927.00,163.00,1.31
106439633,405,SE,MUNICIPAL,20395.00,178.00,26676.00,11126.00,1.31
204334677,407,SC,MUNICIPAL,2021.25,7034.25,2198.50,1080.50,1.31
302875879,406,PA,MUNICIPAL,53.50,1588.25,64.75,2.25,1.31
500169390,406,CE,MUNICIPAL,739.00,25.00,768.00,0.00,1.31
501226370,406,CE,MUNICIPAL,928.80,1953.80,1002.40,418.40,1.31
914234451,407,RS,MUNICIPAL,484.00,35129.33,687.00,43.33,1.31
420038,407,PR,MUNICIPAL,201.50,7718.50,199.00,0.00,1.30
101510649,406,RJ,MUNICIPAL,2813.00,42427.00,3643.00,625.00,1.30
105810174,406,GO,MUNICIPAL,4143.60,7337.60,5277.20,0.00,1.30
204492884,407,RS,MUNICIPAL,389.25,689.75,491.00,0.00,1.30
204805068,406,SP,MUNICIPAL,25642.00,1573507.00,33209.00,11141.00,1.30
302264787,406,RO,MUNICIPAL,8018.67,38621.33,8829.00,0.00,1.30
600791724,407,MG,MUNICIPAL,569.00,17370.67,922.00,0.00,1.30
703324933,406,SC,MUNICIPAL,53.00,396.00,69.00,0.00,1.30
906070805,406,BA,MUNICIPAL,3084.00,15141.25,4327.25,0.00,1.30
906071034,405,MA,MUNICIPAL,673.00,2272.00,874.00,0.00,1.30
906071533,405,PI,MUNICIPAL,3158.20,5282.80,3718.80,0.00,1.30
906071890,405,SC,MUNICIPAL,321.60,843.40,475.40,0.00,1.30
103404662,405,PI,MUNICIPAL,3639.67,4364.00,4644.33,0.00,1.29
104313716,406,PE,MUNICIPAL,1079.00,0.00,1393.00,0.00,1.29
104483212,407,BA,MUNICIPAL,687.80,1993.60,860.20,0.00,1.29
104510782,407,BA,MUNICIPAL,166.00,2010.00,214.00,0.00,1.29
104582903,407,TO,MUNICIPAL,167.50,239.50,184.00,0.00,1.29
105168865,405,CE,MUNICIPAL,548.00,1484.00,698.67,0.00,1.29
106028930,407,RN,MUNICIPAL,1823.00,6098.00,2328.00,0.00,1.29
204764482,406,SP,MUNICIPAL,1616.00,7959.75,2453.75,0.00,1.29
205276231,407,SP,MUNICIPAL,1095.50,16610.00,1404.50,0.00,1.29
901760129,407,SP,MUNICIPAL,663.50,1091.25,939.75,0.00,1.29
906071484,407,PE,MUNICIPAL,186.40,1594.40,196.40,0.00,1.29
906071913,405,SE,MUNICIPAL,549.50,852.00,638.50,65.50,1.29
906072383,407,MG,MUNICIPAL,1250.80,1005.80,1772.60,0.00,1.29
100998098,407,MG,MUNICIPAL,29.50,1665.00,32.50,0.00,1.28
103467728,406,CE,MUNICIPAL,244.00,4292.25,252.75,0.00,1.28
103477383,405,MA,MUNICIPAL,21543.00,192408.00,33744.50,0.00,1.28
104419403,405,AC,MUNICIPAL,2508.33,62.00,3130.00,320.00,1.28
104458654,406,CE,MUNICIPAL,8702.00,7975.00,11647.80,0.00,1.28
105137610,406,BA,MUNICIPAL,1116.25,6184.75,1349.00,0.00,1.28
105557826,407,PI,MUNICIPAL,18.00,3225.00,23.00,0.00,1.28
204087214,406,SC,MUNICIPAL,21925.00,0.00,28172.00,0.00,1.28
517450429,406,CE,MUNICIPAL,7.00,0.00,6.00,0.00,1.28
601044228,406,MG,MUNICIPAL,1348.60,2914.60,1867.80,0.00,1.28
901574050,407,SP,MUNICIPAL,1498.00,6233.33,1832.33,0.00,1.28
103842525,406,RN,MUNICIPAL,292.00,987.00,383.00,0.00,1.27
104491453,406,BA,MUNICIPAL,2613.40,100315.40,3033.40,0.00,1.27
105124052,406,GO,MUNICIPAL,1882.25,3245.50,2764.50,0.00,1.27
105406229,405,PE,MUNICIPAL,2626.60,3674.60,3862.60,148.20,1.27
